t,m_dot,Pp,N,alpha
8.4,2.1128216891792393,1539.8164360623068,4000,0.0
8.5,2.015017770275543,1430.81340443513,4000,0.0
8.6,1.7690570704881647,1363.4361262080793,4000,0.0
8.700000000000001,1.7678786147872279,1270.8775342125746,4000,0.0
8.8,1.6385011855163283,1206.0954998515917,4000,0.0
8.9,1.538329245008037,1127.5208568526068,4000,0.0
9.0,1.481717179759416,1079.358072882459,4000,0.0
9.1,1.4432375414841836,1009.2804279628836,4000,0.0
9.200000000000001,1.4465394772675477,1016.2907322459159,4000,0.0
9.3,1.280572979946479,898.5904861700092,4000,0.0
9.4,1.2989036953579731,916.5192950456585,4000,0.0
9.5,1.2290456096573514,885.0801167227319,4000,0.0
9.600000000000001,1.1967412318164747,810.4668736652784,4000,0.0
9.700000000000001,1.2262786508549626,844.3896930238043,4000,0.0
9.8,1.1685069900235074,793.8656306679231,4000,0.0
9.9,1.176685592006045,769.4719469101892,4000,0.0
10.0,1.0733567783163078,709.5904427223413,4000,0.30000000000000004
10.100000000000001,1.2320940292973805,-929.9394715375793,4000,0.30000000000000004
10.200000000000001,1.4420368006564122,-888.5002611728651,4000,0.30000000000000004
10.3,1.6472128032489657,-835.0200038323228,4000,0.30000000000000004
10.4,1.8208916590842037,-773.4406483406965,4000,0.30000000000000004
10.5,1.9299140329570337,-756.6036436546738,4000,0.30000000000000004
10.600000000000001,2.1556857223448107,-737.4631025851686,4000,0.30000000000000004
10.700000000000001,2.3242422823787514,-662.2331582251363,4000,0.30000000000000004
10.8,2.595253389217101,-620.240204151838,4000,0.30000000000000004
10.9,2.714914765380664,-585.9678516390077,4000,0.30000000000000004
11.0,2.724680485576041,-545.2475019596377,4000,0.30000000000000004
11.100000000000001,2.8936945887382706,-527.4862549737227,4000,0.30000000000000004
11.200000000000001,2.969937460473078,-503.4866220361764,4000,0.30000000000000004
11.3,3.1428184282665246,-466.1539473162593,4000,0.30000000000000004
11.4,3.31145037680767,-446.5418370136722,4000,0.30000000000000004
11.5,3.4732249992128157,-375.4105061301734,4000,0.30000000000000004
11.600000000000001,3.487712588633725,-349.4726246288292,4000,0.30000000000000004
11.700000000000001,3.5974416004404848,-325.40114158414417,4000,0.30000000000000004
11.8,3.623256624269132,-345.8152324405628,4000,0.30000000000000004
11.9,3.8153923580237414,-283.7306587575131,4000,0.30000000000000004
12.0,3.832699241735474,-217.311741458886,0,0.30000000000000004
12.100000000000001,3.8905337579248567,-243.04318360182606,0,0.30000000000000004
12.200000000000001,3.8817407809078723,-219.36666101997707,0,0.30000000000000004
12.3,3.9174575512901733,-255.1515151356307,0,0.30000000000000004
12.4,3.8239726489107326,-201.7160692198595,0,0.30000000000000004
12.5,3.829090435553537,-236.6477917896491,0,0.30000000000000004
12.600000000000001,4.000096038455801,-231.0238443835833,0,0.30000000000000004
12.700000000000001,3.8240791406719445,-192.0145794093096,0,0.30000000000000004
12.8,3.829538939027838,-209.33316675146398,0,0.30000000000000004
12.9,3.97403827576877,-246.13335636473403,0,0.30000000000000004
13.0,4.074236074456836,-237.48894618874056,4000,0.30000000000000004
13.100000000000001,3.941503461445011,-210.68574919161165,4000,0.30000000000000004
13.200000000000001,4.061209678230178,-170.01098331180583,4000,0.30000000000000004
13.3,4.169936615238763,-159.66180572197572,4000,0.30000000000000004
13.4,4.305951665135506,-144.13218875884013,4000,0.30000000000000004
13.5,4.236831874217305,-85.55366366640283,4000,0.30000000000000004
13.600000000000001,4.336635517935873,-97.06796098317773,4000,0.30000000000000004
13.700000000000001,4.4452567069761795,-30.29732497349505,4000,0.30000000000000004
13.8,4.481978841745434,-57.10529929140557,4000,0.30000000000000004
13.9,4.493727426705735,-6.250046102652959,4000,0.30000000000000004
14.0,4.555475740825591,-18.63428294806363,4000,0.30000000000000004
14.100000000000001,4.54012116599073,8.77308324653768,4000,0.30000000000000004
14.200000000000001,4.640723745142013,-10.565005466026378,4000,0.30000000000000004
14.3,4.680146942345502,0.38417549431414955,4000,0.30000000000000004
14.4,4.742976104406148,39.30442402705012,4000,0.30000000000000004
14.5,4.740297304874863,62.08078257535453,4000,0.30000000000000004
14.600000000000001,4.826013603202259,54.58468164297483,4000,0.30000000000000004
14.700000000000001,4.885042967143534,38.772172886511726,4000,0.30000000000000004
14.8,4.871746629731858,47.26601435591965,4000,0.30000000000000004
14.9,4.9087284587826385,55.15024983980402,4000,0.30000000000000004
15.0,4.917686076189495,56.53784553735022,0,0.30000000000000004
15.100000000000001,4.8822991501984045,84.48484486628786,0,0.30000000000000004
15.200000000000001,4.786898263452441,85.77567948500564,0,0.30000000000000004
15.3,4.770907758639392,39.562086979140986,0,0.30000000000000004
15.4,4.689593976025035,-26.15526850821243,0,0.30000000000000004
15.5,4.743324237442806,-3.3378065509332373,0,0.30000000000000004
15.600000000000001,4.662804862875294,-20.89192158741662,0,0.30000000000000004
15.700000000000001,4.554736884955677,8.30549991083899,0,0.30000000000000004
15.8,4.452333131258854,-77.36984816786662,0,0.30000000000000004
15.9,4.391903169201582,-69.91356209329115,0,0.30000000000000004
16.0,4.484061235867909,-35.615777188314496,4000,0.30000000000000004
16.1,4.468804078936824,-51.53342399760004,4000,0.30000000000000004
16.2,4.528969204604735,-33.61428397873442,4000,0.30000000000000004
16.3,4.467436735220765,-26.171184967533918,4000,0.30000000000000004
16.400000000000002,4.645346610376873,-7.157583948647698,4000,0.30000000000000004
16.5,4.665957947195084,16.486660594097884,4000,0.30000000000000004
16.6,4.627802783891477,-1.9582019137787938,4000,0.30000000000000004
16.7,4.697156212987483,44.19522139347555,4000,0.30000000000000004
16.8,4.769934819848865,11.143990658340954,4000,0.30000000000000004
16.900000000000002,4.793322393019787,56.621134406327656,4000,0.30000000000000004
17.0,4.807798752573863,65.56262598511057,0,0.0
17.1,4.291529662327289,3718.7513612495386,0,0.0
17.2,3.8079448691894715,3206.97741685089,0,0.0
17.3,3.4145560252182605,2761.981167405569,0,0.0
17.400000000000002,3.122189733537706,2395.7657039962087,0,0.0
17.5,2.6104052403315006,2115.0444329297916,0,0.0
17.6,2.4566192541208265,1851.656958187852,0,0.0
17.7,2.2420766317931378,1673.0526610918787,0,0.0
17.8,2.040078776697966,1462.7523794603703,0,0.0
17.900000000000002,1.8205077367215123,1340.5383688528009,0,0.0
18.0,1.5853593183204486,1160.291517461128,0,0.30000000000000004
18.1,1.7868302003169845,-822.1900069831336,0,0.30000000000000004
18.2,1.9568550667189388,-799.6559202025701,0,0.30000000000000004
18.3,1.8897504418318238,-737.5966246143335,0,0.30000000000000004
18.400000000000002,2.102408158432426,-734.9748757023253,0,0.30000000000000004
18.5,2.1322689227226617,-723.8463869056804,0,0.30000000000000004
18.6,2.231683353747102,-688.2234970712798,0,0.30000000000000004
18.7,2.264734993691526,-719.4830466748963,0,0.30000000000000004
18.8,2.3798634198255577,-657.8983241544965,0,0.30000000000000004
18.900000000000002,2.5374742739212133,-597.4644272164769,0,0.30000000000000004
19.0,2.5742154758224842,-615.518950392514,0,0.0
19.1,2.4098375153366067,1744.360108788267,0,0.0
19.200000000000003,2.1670631286263875,1565.2557128752323,0,0.0
19.3,1.937523567355071,1408.310680009261,0,0.0
19.400000000000002,1.8291657146435858,1207.134224681885,0,0.0
19.5,1.6080118504838623,1087.3776580896929,0,0.0
19.6,1.4874878489282368,1014.5729821579989,0,0.0
19.700000000000003,1.3054831857640208,898.6321173038586,0,0.0
19.8,1.2105933347547868,853.1248210464792,0,0.0
19.900000000000002,1.0703467589683813,743.7271805173768,0,0.0
20.0,1.0622523336328253,602.9515139336145,4000,0.30000000000000004
20.1,1.1403258458036811,-965.5202363095113,4000,0.30000000000000004
20.200000000000003,1.4252767210048747,-954.2519024263711,4000,0.30000000000000004
20.3,1.5585385117216255,-862.8836873776945,4000,0.30000000000000004
20.400000000000002,1.8038655479768142,-821.0633407149817,4000,0.30000000000000004
20.5,1.9554949314988734,-784.9102704508732,4000,0.30000000000000004
20.6,2.1770734567955277,-713.9678989552331,4000,0.30000000000000004
20.700000000000003,2.286110928413006,-670.6986518811382,4000,0.30000000000000004
20.8,2.3271762914978185,-658.3445290855816,4000,0.30000000000000004
20.900000000000002,2.5543292423711783,-658.4531056309143,4000,0.30000000000000004
21.0,2.644721140549864,-561.1845645034246,0,0.0
21.1,2.4373220169090253,1879.52169882397,0,0.0
21.200000000000003,2.308830244932306,1669.585947100124,0,0.0
21.3,2.0593331308697715,1504.6066500081479,0,0.0
21.400000000000002,1.8060723165999812,1304.4247284072226,0,0.0
21.5,1.62415796143756,1232.3492482586216,0,0.0
21.6,1.525626357422829,1051.5823727338893,0,0.0
21.700000000000003,1.3297464197950077,981.7671321523139,0,0.0
21.8,1.235935072052441,840.0192750480828,0,0.0
21.900000000000002,1.1758238470056215,772.4650186334302,0,0.0
22.0,1.1200054252838303,748.8611325683869,0,0.0
22.1,1.0044128995625705,649.0420006018057,0,0.0
22.200000000000003,0.7791941561855067,612.9784910094231,0,0.0
22.3,0.8360446244831676,548.4716886510259,0,0.0
22.400000000000002,0.7587368788731306,495.4597191454968,0,0.0
22.5,0.71563175527778,482.7378792987274,0,0.0
22.6,0.719963170247718,411.61895513172294,0,0.0
22.700000000000003,0.485845754008178,346.3886306910663,0,0.0
22.8,0.513332535220048,334.60082580261496,0,0.0
22.900000000000002,0.5296600446642756,332.7739296258296,0,0.0
23.0,0.38141243449372464,284.6122648243063,0,0.30000000000000004
23.1,0.6714172725264334,-1095.8508987744544,0,0.30000000000000004
23.200000000000003,0.7504900558784984,-1052.0083379015323,0,0.30000000000000004
23.3,0.9075202385654899,-1022.2392986236127,0,0.30000000000000004
23.400000000000002,0.9650707722945304,-991.2248431509843,0,0.30000000000000004
23.5,1.159405804475429,-984.9920505227974,0,0.30000000000000004
23.6,1.2938729259752266,-943.8343129132081,0,0.30000000000000004
23.700000000000003,1.370386444590161,-919.8445030222629,0,0.30000000000000004
23.8,1.4853172508346315,-864.0593212542917,0,0.30000000000000004
23.900000000000002,1.6054849069337829,-836.2890271171891,0,0.30000000000000004
24.0,1.7029662713036036,-820.4095112321638,4000,0.30000000000000004
24.1,1.9031360995849083,-786.8645407122831,4000,0.30000000000000004
24.200000000000003,2.0709535469284743,-735.0654117325785,4000,0.30000000000000004
24.3,2.259356800606052,-713.6060393814869,4000,0.30000000000000004
24.400000000000002,2.444585902778364,-680.6823009252776,4000,0.30000000000000004
24.5,2.49431246212771,-637.2827505334562,4000,0.30000000000000004
24.6,2.6853615205448147,-593.1344022121957,4000,0.30000000000000004
24.700000000000003,2.904786498435639,-566.5174257593826,4000,0.30000000000000004
24.8,2.9285415348823545,-503.8638700261672,4000,0.30000000000000004
24.900000000000002,3.0544085303782644,-457.228560242218,4000,0.30000000000000004
25.0,3.2302292854036363,-469.1433533109066,4000,0.30000000000000004
25.1,3.3817190395551453,-403.33802771425053,4000,0.30000000000000004
25.200000000000003,3.454249746677215,-375.53923355410734,4000,0.30000000000000004
25.3,3.6290979969388335,-332.470960714837,4000,0.30000000000000004
25.400000000000002,3.7092540497126176,-308.5812276310153,4000,0.30000000000000004
25.5,3.8070625967456007,-307.27645677752935,4000,0.30000000000000004
25.6,3.886027520933615,-274.1949771325735,4000,0.30000000000000004
25.700000000000003,4.0628473130005265,-219.96214068684458,4000,0.30000000000000004
25.8,4.018844721608447,-175.0142583381048,4000,0.30000000000000004
25.900000000000002,4.007110030280467,-215.57422621590467,4000,0.30000000000000004
26.0,4.261797630985047,-140.6284673757209,0,0.0
26.1,3.7262645911144716,3154.4779239737672,0,0.0
26.200000000000003,3.359103752960886,2718.236896498156,0,0.0
26.3,3.072338616812777,2387.7752217111865,0,0.0
26.400000000000002,2.622728890329183,2073.4773367907837,0,0.0
26.5,2.374482769107331,1842.2730685554307,0,0.0
26.6,2.1227678680553472,1604.2531654283684,0,0.0
26.700000000000003,1.9583516100948017,1415.927195866163,0,0.0
26.8,1.8388637876724774,1331.162621226078,0,0.0
26.900000000000002,1.6806572523138739,1157.5448702371486,0,0.0
27.0,1.52162853463072,1049.5918323154829,0,0.30000000000000004
27.1,1.540471343928984,-875.6924287446091,0,0.30000000000000004
27.200000000000003,1.6014253563713217,-851.6452750017788,0,0.30000000000000004
27.3,1.8213105686259512,-802.989801308695,0,0.30000000000000004
27.400000000000002,1.893420728546582,-790.6849420936787,0,0.30000000000000004
27.5,2.0349758982343262,-745.6293607531161,0,0.30000000000000004
27.6,2.1386107751470034,-721.7491811664349,0,0.30000000000000004
27.700000000000003,2.1984410543937614,-702.5099117835289,0,0.30000000000000004
27.8,2.314069404565255,-682.8155078444788,0,0.30000000000000004
27.900000000000002,2.3686279961950287,-635.3383240814428,0,0.30000000000000004
28.0,2.4763255242877706,-664.7280725613364,4000,0.30000000000000004
28.1,2.544120429586629,-612.1970663630291,4000,0.30000000000000004
28.200000000000003,2.709605168758646,-552.4649690789029,4000,0.30000000000000004
28.3,2.8685721102009882,-511.4780353780998,4000,0.30000000000000004
28.400000000000002,3.0319088203750706,-528.3093822225055,4000,0.30000000000000004
28.5,3.0978640252468086,-470.3626323925191,4000,0.30000000000000004
28.6,3.2673071944389296,-401.8920104812323,4000,0.30000000000000004
28.700000000000003,3.3437255157727215,-385.6932984319037,4000,0.30000000000000004
28.8,3.461887781447558,-360.0298028431198,4000,0.30000000000000004
28.900000000000002,3.617054994946514,-337.15684164049526,4000,0.30000000000000004
29.0,3.579151059674736,-287.73037976660817,0,0.0
29.1,3.2497506001026455,2687.048332652983,0,0.0
29.200000000000003,2.903539006919029,2344.178767502088,0,0.0
29.3,2.5638469346522,2066.1754650090334,0,0.0
29.400000000000002,2.3840476439141174,1828.4144275925519,0,0.0
29.5,2.224190237377659,1609.1975133431606,0,0.0
29.6,1.9676989329186574,1457.8457300858563,0,0.0
29.700000000000003,1.8116498261105551,1356.847162950603,0,0.0
29.8,1.6961016448357098,1133.6097077187924,0,0.0
